MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed,Municipality,Province,MIIF_Category,Latitude,Longitude
MP301,POP_GROWTH_PCT,Demographics,36.51650875557603,36.51650875557603,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,PCT_WATER,Infrastructure,42.76446850948606,42.76446850948606,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,PCT_SAN,Infrastructure,61.74909240296929,61.74909240296929,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,PCT_ELEC,Infrastructure,57.26301477408278,57.26301477408278,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,REV_PC,Finance,36.76557993917506,36.76557993917506,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,GRANT_PCT,Finance,26.60009806243555,26.60009806243555,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,SURPLUS_PCT,Finance,62.70549463306377,62.70549463306377,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,POV_PCT,Poverty,55.47782361819731,55.47782361819731,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,GINI,Poverty,7.874863634092357,7.874863634092357,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,HIV_PCT,Health,33.736921221834386,33.736921221834386,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,MORT_CHILD,Health,43.31030924033525,43.31030924033525,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,MURDER,Safety,55.57659434242063,55.57659434242063,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,CRIME,Safety,58.20202989879542,58.20202989879542,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,AUDIT_CLEAN,Governance,45.67812002350947,45.67812002350947,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP301,UNAUTH_PCT,Governance,51.70495062717712,51.70495062717712,Chief Albert Luthuli,MP,B3,-25.23566899885876,31.08096092696442
MP302,POP_2022,Demographics,41.28273604756307,41.28273604756307,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,POP_DENSITY,Demographics,26.52296623638879,26.52296623638879,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,POP_GROWTH_PCT,Demographics,34.77471217917492,34.77471217917492,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,PCT_WATER,Infrastructure,40.379823732802166,40.379823732802166,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,PCT_SAN,Infrastructure,39.3064149996282,39.3064149996282,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,PCT_ELEC,Infrastructure,2.2885419111305865,2.2885419111305865,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,REV_PC,Finance,32.05033330141138,32.05033330141138,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,GRANT_PCT,Finance,41.124113061783035,41.124113061783035,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,SURPLUS_PCT,Finance,34.372600161885984,34.372600161885984,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,POV_PCT,Poverty,35.063524089768286,35.063524089768286,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,GINI,Poverty,49.759827416091746,49.759827416091746,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,HIV_PCT,Health,18.420856259027325,18.420856259027325,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,MORT_CHILD,Health,7.439155720975776,7.439155720975776,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,MURDER,Safety,33.036604183266505,33.036604183266505,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,CRIME,Safety,55.28228811003579,55.28228811003579,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,AUDIT_CLEAN,Governance,73.75106078973278,73.75106078973278,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP302,UNAUTH_PCT,Governance,55.642564781894805,55.642564781894805,Msukaligwa,MP,B3,-24.739669172235914,30.72860692456781
MP303,POP_2022,Demographics,0.6347248026230545,0.6347248026230545,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,POP_DENSITY,Demographics,25.352655212464576,25.352655212464576,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,POP_GROWTH_PCT,Demographics,35.13268762163059,35.13268762163059,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,PCT_WATER,Infrastructure,33.551822338471844,33.551822338471844,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,PCT_SAN,Infrastructure,40.78609105885748,40.78609105885748,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,PCT_ELEC,Infrastructure,11.659021070784785,11.659021070784785,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,REV_PC,Finance,31.29886175101485,31.29886175101485,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,GRANT_PCT,Finance,38.406456595522585,38.406456595522585,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,SURPLUS_PCT,Finance,46.51341906607319,46.51341906607319,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,POV_PCT,Poverty,13.885636667744159,13.885636667744159,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,GINI,Poverty,23.09686265514204,23.09686265514204,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,HIV_PCT,Health,24.076353601466806,24.076353601466806,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,MORT_CHILD,Health,17.570760648444516,17.570760648444516,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,MURDER,Safety,19.51170214057914,19.51170214057914,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,CRIME,Safety,9.608309836651138,9.608309836651138,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,AUDIT_CLEAN,Governance,33.312243004653034,33.312243004653034,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP303,UNAUTH_PCT,Governance,28.881091359094636,28.881091359094636,Mkhondo,MP,C1,-26.138428908422863,31.43361120828599
MP304,POP_2022,Demographics,20.184277551552228,20.184277551552228,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,POP_DENSITY,Demographics,29.31015938603513,29.31015938603513,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,POP_GROWTH_PCT,Demographics,6.433517384219453,6.433517384219453,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,PCT_WATER,Infrastructure,34.7137791838103,34.7137791838103,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,PCT_SAN,Infrastructure,0.6370249545733095,0.6370249545733095,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,PCT_ELEC,Infrastructure,25.6001307706188,25.6001307706188,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,REV_PC,Finance,19.33673342226988,19.33673342226988,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,GRANT_PCT,Finance,31.06203769900661,31.06203769900661,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,SURPLUS_PCT,Finance,27.493945553026936,27.493945553026936,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,POV_PCT,Poverty,19.89671649957091,19.89671649957091,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,GINI,Poverty,5.725446280884896,5.725446280884896,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,HIV_PCT,Health,4.544159269220632,4.544159269220632,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,MORT_CHILD,Health,13.32226121815562,13.32226121815562,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,MURDER,Safety,24.83440232140826,24.83440232140826,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,CRIME,Safety,12.83504105601766,12.83504105601766,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,AUDIT_CLEAN,Governance,37.504238611589315,37.504238611589315,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP304,UNAUTH_PCT,Governance,19.415581615766328,19.415581615766328,Dr Pixley Ka Isaka Seme,MP,C2,-25.565744086048625,31.457296222288686
MP305,POP_2022,Demographics,15.699745504409794,15.699745504409794,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,POP_DENSITY,Demographics,29.438074140241813,29.438074140241813,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,POP_GROWTH_PCT,Demographics,39.51719672633105,39.51719672633105,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,PCT_WATER,Infrastructure,41.49769437649169,41.49769437649169,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,PCT_SAN,Infrastructure,72.5675826398626,72.5675826398626,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,PCT_ELEC,Infrastructure,21.621813199931612,21.621813199931612,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,REV_PC,Finance,33.530426768191994,33.530426768191994,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,GRANT_PCT,Finance,43.522478936388524,43.522478936388524,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,SURPLUS_PCT,Finance,34.531540815983696,34.531540815983696,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,POV_PCT,Poverty,24.987637080226936,24.987637080226936,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,GINI,Poverty,4.014856473115131,4.014856473115131,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,HIV_PCT,Health,24.783308818939688,24.783308818939688,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,MORT_CHILD,Health,13.52595174564398,13.52595174564398,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,MURDER,Safety,0.4678663775244303,0.4678663775244303,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,CRIME,Safety,19.086423166588272,19.086423166588272,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,AUDIT_CLEAN,Governance,14.05816558467091,14.05816558467091,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP305,UNAUTH_PCT,Governance,46.67573090585896,46.67573090585896,Lekwa,MP,B4,-25.208311443408764,30.834431234898325
MP306,POP_2022,Demographics,57.02183674828588,57.02183674828588,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,POP_DENSITY,Demographics,26.922414208382502,26.922414208382502,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,POP_GROWTH_PCT,Demographics,39.79542738873758,39.79542738873758,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,PCT_WATER,Infrastructure,7.835146757749293,7.835146757749293,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,PCT_SAN,Infrastructure,35.113200996346116,35.113200996346116,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,PCT_ELEC,Infrastructure,52.97963801404691,52.97963801404691,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,REV_PC,Finance,61.498757792282056,61.498757792282056,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,GRANT_PCT,Finance,30.739058366173722,30.739058366173722,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,SURPLUS_PCT,Finance,66.0370972105504,66.0370972105504,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,POV_PCT,Poverty,14.686161569730565,14.686161569730565,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,GINI,Poverty,20.04744401712415,20.04744401712415,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,HIV_PCT,Health,59.193237312757525,59.193237312757525,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,MORT_CHILD,Health,78.42242457126494,78.42242457126494,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,MURDER,Safety,54.86863976367391,54.86863976367391,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,CRIME,Safety,44.193152269319754,44.193152269319754,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,AUDIT_CLEAN,Governance,1.0963250695558315,1.0963250695558315,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP306,UNAUTH_PCT,Governance,4.551058879130416,4.551058879130416,Dipaleseng,MP,B2,-25.22561205297685,31.87550628006315
MP307,POP_2022,Demographics,47.58819073791738,47.58819073791738,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,POP_DENSITY,Demographics,37.83874660857651,37.83874660857651,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,POP_GROWTH_PCT,Demographics,22.88329635695764,22.88329635695764,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,PCT_WATER,Infrastructure,46.310651616601014,46.310651616601014,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,PCT_SAN,Infrastructure,47.30262735015619,47.30262735015619,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,PCT_ELEC,Infrastructure,63.88831737080545,63.88831737080545,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,REV_PC,Finance,47.732045660254016,47.732045660254016,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,GRANT_PCT,Finance,69.5678873666877,69.5678873666877,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,SURPLUS_PCT,Finance,45.159880590976265,45.159880590976265,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,POV_PCT,Poverty,42.693300103853275,42.693300103853275,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,GINI,Poverty,66.28624372494365,66.28624372494365,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,HIV_PCT,Health,25.43118239917131,25.43118239917131,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,MORT_CHILD,Health,101.28894906532324,101.28894906532324,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,MURDER,Safety,52.50514956333472,52.50514956333472,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,CRIME,Safety,52.616585056753465,52.616585056753465,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,AUDIT_CLEAN,Governance,55.50191947945195,55.50191947945195,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP307,UNAUTH_PCT,Governance,82.54272950663284,82.54272950663284,Govan Mbeki,MP,B2,-24.36150973547312,30.93469056756639
MP311,POP_2022,Demographics,60.85014823345213,60.85014823345213,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,POP_DENSITY,Demographics,12.898880419921525,12.898880419921525,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,POP_GROWTH_PCT,Demographics,73.0694076953501,73.0694076953501,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,PCT_WATER,Infrastructure,38.18206841109966,38.18206841109966,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,PCT_SAN,Infrastructure,47.14310145678647,47.14310145678647,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,PCT_ELEC,Infrastructure,19.41492055649467,19.41492055649467,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,REV_PC,Finance,55.52404036247791,55.52404036247791,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,GRANT_PCT,Finance,31.972514198648955,31.972514198648955,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,SURPLUS_PCT,Finance,47.00339275986948,47.00339275986948,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,POV_PCT,Poverty,39.31801989278434,39.31801989278434,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,GINI,Poverty,83.50025603471704,83.50025603471704,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,HIV_PCT,Health,84.64520600291179,84.64520600291179,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,MORT_CHILD,Health,45.93026340429483,45.93026340429483,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,MURDER,Safety,46.2795542273771,46.2795542273771,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,CRIME,Safety,37.5311406730097,37.5311406730097,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,AUDIT_CLEAN,Governance,67.12012583005573,67.12012583005573,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP311,UNAUTH_PCT,Governance,38.42160259333246,38.42160259333246,Victor Khanye,MP,B2,-25.31990470334146,31.438120078733192
MP312,POP_2022,Demographics,21.573254507086013,21.573254507086013,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,POP_DENSITY,Demographics,49.57185727329929,49.57185727329929,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,POP_GROWTH_PCT,Demographics,19.23401809366701,19.23401809366701,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,PCT_WATER,Infrastructure,29.24489931102939,29.24489931102939,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,PCT_SAN,Infrastructure,1.626215630219857,1.626215630219857,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,PCT_ELEC,Infrastructure,44.08380690246334,44.08380690246334,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,REV_PC,Finance,68.81733878363738,68.81733878363738,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,GRANT_PCT,Finance,44.42450745599584,44.42450745599584,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,SURPLUS_PCT,Finance,59.2359833509461,59.2359833509461,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,POV_PCT,Poverty,13.077957276453382,13.077957276453382,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,GINI,Poverty,34.726485640564015,34.726485640564015,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,HIV_PCT,Health,11.136801512612209,11.136801512612209,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,MORT_CHILD,Health,25.444689088373142,25.444689088373142,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,MURDER,Safety,45.4442295470501,45.4442295470501,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,CRIME,Safety,32.03641226206597,32.03641226206597,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,AUDIT_CLEAN,Governance,1.7471795479755698,1.7471795479755698,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP312,UNAUTH_PCT,Governance,3.6994178892449305,3.6994178892449305,Emalahleni,MP,C1,-25.82283051638367,31.066535186309125
MP313,POP_2022,Demographics,17.376721370184526,17.376721370184526,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,POP_DENSITY,Demographics,54.82905179879181,54.82905179879181,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,POP_GROWTH_PCT,Demographics,86.27789071313336,86.27789071313336,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,PCT_WATER,Infrastructure,72.24916488000426,72.24916488000426,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,PCT_SAN,Infrastructure,7.080296017078716,7.080296017078716,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,PCT_ELEC,Infrastructure,73.42151876139567,73.42151876139567,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,REV_PC,Finance,63.728008340292945,63.728008340292945,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,GRANT_PCT,Finance,14.094001089424847,14.094001089424847,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,SURPLUS_PCT,Finance,38.93596766579005,38.93596766579005,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,POV_PCT,Poverty,66.9104482299162,66.9104482299162,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,GINI,Poverty,56.008670218695706,56.008670218695706,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,HIV_PCT,Health,18.818098952240288,18.818098952240288,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,MORT_CHILD,Health,57.214843115923884,57.214843115923884,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,MURDER,Safety,2.2499880783882418,2.2499880783882418,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
MP313,CRIME,Safety,40.54355648485577,40.54355648485577,Steve Tshwete,MP,B2,-25.412931423976925,31.056954105728774
