MunicipalityCode;IndicatorID;Year;ValueRaw;ValueParsed
KZN434;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;5739.0;5739.0
KZN434;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;21.5;21.5
KZN434;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;47.0;47.0
KZN434;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.2;0.2
KZN434;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;1052.0;1052.0
KZN434;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;3.9;3.9
KZN434;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;316.0;316.0
KZN434;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.2;1.2
KZN434;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;17378.0;17378.0
KZN434;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;65.0;65.0
KZN434;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;1901.0;1901.0
KZN434;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;7.1;7.1
KZN434;INFRA_REFUSE_OTHER_COUNT;2022;308.0;308.0
KZN434;INFRA_REFUSE_OTHER_PCT;2022;1.2;1.2
KZN435;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;9210.0;9210.0
KZN435;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;23.0;23.0
KZN435;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;101.0;101.0
KZN435;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.3;0.3
KZN435;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;614.0;614.0
KZN435;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.5;1.5
KZN435;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;1205.0;1205.0
KZN435;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;3.0;3.0
KZN435;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;23972.0;23972.0
KZN435;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;59.8;59.8
KZN435;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;3344.0;3344.0
KZN435;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;8.3;8.3
KZN435;INFRA_REFUSE_OTHER_COUNT;2022;1618.0;1618.0
KZN435;INFRA_REFUSE_OTHER_PCT;2022;4.0;4.0
KZN292;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;70198.0;70198.0
KZN292;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;72.8;72.8
KZN292;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;1917.0;1917.0
KZN292;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;2.0;2.0
KZN292;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;3047.0;3047.0
KZN292;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;3.2;3.2
KZN292;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;1680.0;1680.0
KZN292;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.7;1.7
KZN292;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;15729.0;15729.0
KZN292;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;16.3;16.3
KZN292;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;3528.0;3528.0
KZN292;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;3.7;3.7
KZN292;INFRA_REFUSE_OTHER_COUNT;2022;270.0;270.0
KZN292;INFRA_REFUSE_OTHER_PCT;2022;0.3;0.3
KZN291;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;16543.0;16543.0
KZN291;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;40.9;40.9
KZN291;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;337.0;337.0
KZN291;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.8;0.8
KZN291;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;1004.0;1004.0
KZN291;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;2.5;2.5
KZN291;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;2240.0;2240.0
KZN291;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;5.5;5.5
KZN291;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;18574.0;18574.0
KZN291;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;45.9;45.9
KZN291;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;1647.0;1647.0
KZN291;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;4.1;4.1
KZN291;INFRA_REFUSE_OTHER_COUNT;2022;90.0;90.0
KZN291;INFRA_REFUSE_OTHER_PCT;2022;0.2;0.2
KZN294;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;3066.0;3066.0
KZN294;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;15.0;15.0
KZN294;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;16.0;16.0
KZN294;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.1;0.1
KZN294;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;270.0;270.0
KZN294;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.3;1.3
KZN294;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;86.0;86.0
KZN294;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.4;0.4
KZN294;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;15034.0;15034.0
KZN294;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;73.7;73.7
KZN294;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;1551.0;1551.0
KZN294;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;7.6;7.6
KZN294;INFRA_REFUSE_OTHER_COUNT;2022;375.0;375.0
KZN294;INFRA_REFUSE_OTHER_PCT;2022;1.8;1.8
KZN293;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;5152.0;5152.0
KZN293;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;17.2;17.2
KZN293;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;31.0;31.0
KZN293;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.1;0.1
KZN293;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;523.0;523.0
KZN293;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.7;1.7
KZN293;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;124.0;124.0
KZN293;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.4;0.4
KZN293;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;20171.0;20171.0
KZN293;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;67.3;67.3
KZN293;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;3233.0;3233.0
KZN293;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;10.8;10.8
KZN293;INFRA_REFUSE_OTHER_COUNT;2022;747.0;747.0
KZN293;INFRA_REFUSE_OTHER_PCT;2022;2.5;2.5
KZN254;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;5581.0;5581.0
KZN254;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;21.9;21.9
KZN254;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;240.0;240.0
KZN254;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.9;0.9
KZN254;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;299.0;299.0
KZN254;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.2;1.2
KZN254;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;39.0;39.0
KZN254;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.2;0.2
KZN254;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;17966.0;17966.0
KZN254;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;70.5;70.5
KZN254;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;1054.0;1054.0
KZN254;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;4.1;4.1
KZN254;INFRA_REFUSE_OTHER_COUNT;2022;300.0;300.0
KZN254;INFRA_REFUSE_OTHER_PCT;2022;1.2;1.2
KZN253;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;3090.0;3090.0
KZN253;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;38.6;38.6
KZN253;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;40.0;40.0
KZN253;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.5;0.5
KZN253;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;93.0;93.0
KZN253;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.2;1.2
KZN253;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;146.0;146.0
KZN253;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.8;1.8
KZN253;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;3873.0;3873.0
KZN253;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;48.4;48.4
KZN253;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;444.0;444.0
KZN253;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;5.5;5.5
KZN253;INFRA_REFUSE_OTHER_COUNT;2022;312.0;312.0
KZN253;INFRA_REFUSE_OTHER_PCT;2022;3.9;3.9
KZN284;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;12922.0;12922.0
KZN284;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;28.6;28.6
KZN284;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;134.0;134.0
KZN284;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.3;0.3
KZN284;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;560.0;560.0
KZN284;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.2;1.2
KZN284;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;523.0;523.0
KZN284;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.2;1.2
KZN284;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;27299.0;27299.0
KZN284;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;60.5;60.5
KZN284;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;2936.0;2936.0
KZN284;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;6.5;6.5
KZN284;INFRA_REFUSE_OTHER_COUNT;2022;744.0;744.0
KZN284;INFRA_REFUSE_OTHER_PCT;2022;1.7;1.7
KZN216;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;34858.0;34858.0
KZN216;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;39.8;39.8
KZN216;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;690.0;690.0
KZN216;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.8;0.8
KZN216;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;860.0;860.0
KZN216;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.0;1.0
KZN216;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;661.0;661.0
KZN216;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.8;0.8
KZN216;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;47460.0;47460.0
KZN216;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;54.2;54.2
KZN216;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;2419.0;2419.0
KZN216;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;2.8;2.8
KZN216;INFRA_REFUSE_OTHER_COUNT;2022;683.0;683.0
KZN216;INFRA_REFUSE_OTHER_PCT;2022;0.8;0.8
KZN212;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;12460.0;12460.0
KZN212;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;37.7;37.7
KZN212;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;267.0;267.0
KZN212;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.8;0.8
KZN212;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;391.0;391.0
KZN212;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.2;1.2
KZN212;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;1696.0;1696.0
KZN212;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;5.1;5.1
KZN212;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;15637.0;15637.0
KZN212;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;47.3;47.3
KZN212;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;2347.0;2347.0
KZN212;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;7.1;7.1
KZN212;INFRA_REFUSE_OTHER_COUNT;2022;286.0;286.0
KZN212;INFRA_REFUSE_OTHER_PCT;2022;0.9;0.9
KZN214;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;5361.0;5361.0
KZN214;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;23.0;23.0
KZN214;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;391.0;391.0
KZN214;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;1.7;1.7
KZN214;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;172.0;172.0
KZN214;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;0.7;0.7
KZN214;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;163.0;163.0
KZN214;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.7;0.7
KZN214;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;16123.0;16123.0
KZN214;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;69.1;69.1
KZN214;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;337.0;337.0
KZN214;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;1.4;1.4
KZN214;INFRA_REFUSE_OTHER_COUNT;2022;772.0;772.0
KZN214;INFRA_REFUSE_OTHER_PCT;2022;3.3;3.3
KZN213;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;4427.0;4427.0
KZN213;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;15.5;15.5
KZN213;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;10.0;10.0
KZN213;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.0;0.0
KZN213;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;431.0;431.0
KZN213;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.5;1.5
KZN213;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;30.0;30.0
KZN213;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.1;0.1
KZN213;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;22402.0;22402.0
KZN213;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;78.3;78.3
KZN213;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;1035.0;1035.0
KZN213;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;3.6;3.6
KZN213;INFRA_REFUSE_OTHER_COUNT;2022;258.0;258.0
KZN213;INFRA_REFUSE_OTHER_PCT;2022;0.9;0.9
KZN224;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;842.0;842.0
KZN224;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;11.8;11.8
KZN224;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;3.0;3.0
KZN224;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.0;0.0
KZN224;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;131.0;131.0
KZN224;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.8;1.8
KZN224;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;25.0;25.0
KZN224;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.3;0.3
KZN224;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;5979.0;5979.0
KZN224;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;83.6;83.6
KZN224;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;109.0;109.0
KZN224;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;1.5;1.5
KZN224;INFRA_REFUSE_OTHER_COUNT;2022;66.0;66.0
KZN224;INFRA_REFUSE_OTHER_PCT;2022;0.9;0.9
KZN226;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;2014.0;2014.0
KZN226;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;15.7;15.7
KZN226;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;44.0;44.0
KZN226;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.3;0.3
KZN226;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;138.0;138.0
KZN226;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.1;1.1
KZN226;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;151.0;151.0
KZN226;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.2;1.2
KZN226;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;9919.0;9919.0
KZN226;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;77.1;77.1
KZN226;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;367.0;367.0
KZN226;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;2.9;2.9
KZN226;INFRA_REFUSE_OTHER_COUNT;2022;229.0;229.0
KZN226;INFRA_REFUSE_OTHER_PCT;2022;1.8;1.8
KZN223;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;6280.0;6280.0
KZN223;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;74.4;74.4
KZN223;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;125.0;125.0
KZN223;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;1.5;1.5
KZN223;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;70.0;70.0
KZN223;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;0.8;0.8
KZN223;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;137.0;137.0
KZN223;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.6;1.6
KZN223;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;1769.0;1769.0
KZN223;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;21.0;21.0
KZN223;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;50.0;50.0
KZN223;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;0.6;0.6
KZN223;INFRA_REFUSE_OTHER_COUNT;2022;5.0;5.0
KZN223;INFRA_REFUSE_OTHER_PCT;2022;0.1;0.1
KZN227;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;3621.0;3621.0
KZN227;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;26.7;26.7
KZN227;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;46.0;46.0
KZN227;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.3;0.3
KZN227;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;454.0;454.0
KZN227;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;3.3;3.3
KZN227;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;71.0;71.0
KZN227;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;0.5;0.5
KZN227;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;9078.0;9078.0
KZN227;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;66.8;66.8
KZN227;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;114.0;114.0
KZN227;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;0.8;0.8
KZN227;INFRA_REFUSE_OTHER_COUNT;2022;197.0;197.0
KZN227;INFRA_REFUSE_OTHER_PCT;2022;1.4;1.4
KZN222;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_COUNT;2022;21682.0;21682.0
KZN222;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_AT_LEAST_ONCE_A_WEEK_PCT;2022;80.0;80.0
KZN222;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_COUNT;2022;176.0;176.0
KZN222;INFRA_REFUSE_REMOVED_BY_LOCAL_AUTHORITY_LESS_OFTEN_PCT;2022;0.7;0.7
KZN222;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_COUNT;2022;475.0;475.0
KZN222;INFRA_REFUSE_COMMUNAL_REFUSE_DUMP_PCT;2022;1.8;1.8
KZN222;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_COUNT;2022;422.0;422.0
KZN222;INFRA_REFUSE_COMMUNAL_CONTAINER_CENTRAL_COLLECTION_POINT_PCT;2022;1.6;1.6
KZN222;INFRA_REFUSE_OWN_REFUSE_DUMP_COUNT;2022;3242.0;3242.0
KZN222;INFRA_REFUSE_OWN_REFUSE_DUMP_PCT;2022;12.0;12.0
KZN222;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_COUNT;2022;986.0;986.0
KZN222;INFRA_REFUSE_NO_RUBBISH_DISPOSAL_PCT;2022;3.6;3.6
