"MunicipalityCode";"IndicatorID";"Year";"IndicatorName";"Theme";"Source";"Normalization";"Polarity";"MunicipalityName";"ProvinceName";"MIIF_Category";"ProvinceAcronym";"DistrictName";"ValueRaw";"ValueParsed"
"KZN244";"GDP_PER_MUNICIPALITY";"2024";"GDP per municipality";"Trade Balance";"Stats SA
Quantec";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"58.11";"58.108254569336246"
"KZN244";"INFANT_MORTALITY_RATE";"2024";"Infant mortality rate";"Social And Health";"Stats SA
Quantec";"minmax";"-1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"52.93";"52.925959623191204"
"KZN244";"LIFE_EXPECTANCY_RATE";"2024";"Life expectancy rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"53.08";"53.084195350365654"
"KZN244";"CHILD_MORTALITY_RATE";"2024";"Child mortality rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"-1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"37.73";"37.73479708547386"
"KZN244";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"Literacy rate per municipality";"Education";"Stats SA
Quantec";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"58.82";"58.815461086975716"
"KZN244";"CRIME_RATES";"2024";"Crime rates";"Safety And Security";"Stats SA
Quantec";"minmax";"-1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"59.30";"59.2980996632297"
"KZN244";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"Life expectancy per municipality";"Life Expectancy";"Stats SA
Quantec";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"60.62";"60.61599653580661"
"KZN244";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"Total population per municipality";"Population Dynamics";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"38.55";"38.55284087912443"
"KZN244";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"Population growth rate per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"16.01";"16.012184707393175"
"KZN244";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"Population distribution per municipality (Black African, Coloureds, White, Indian or Asian)";"Population Distribution";"Census 2022
Mid-year population estimates 2025";"minmax";"-1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"65.86";"65.85765067104555"
"KZN244";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"Gender distribution per municipality (male / female)";"Gender Distribution";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"59.91";"59.91477551447213"
"KZN244";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"Children population per municipality";"Age Structure";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"76.71";"76.71468928353482"
"KZN244";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"Youth population per municipality (15-34)";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"40.55";"40.554482213553214"
"KZN244";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"Adult population aged 35 – 59 per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"64.24";"64.23567199956602"
"KZN244";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"Population aged above 60 per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"50.68";"50.68026056440431"
"KZN244";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"Working age population ( 15 – 64) per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"67.07";"67.07292492515697"
"KZN244";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"In-migration per municipality";"Migration";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"56.95";"56.95098670074164"
"KZN244";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"Out-migration per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Msinga";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"61.94";"61.94425584564434"
"KZN245";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"Total number of households per municipality";"Household And Living Conditions";"General Household Survey (2024)
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"34.98";"34.97576841062613"
"KZN245";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"Average household size per municipality";"Dwelling Type";"General Household Survey (2024)
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"31.24";"31.244128991007763"
"KZN245";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"Percentage of households with formal dwellings per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"General Household Survey (2024)
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"43.96";"43.95906678605301"
"KZN245";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"Percentage of household with access to water, sanitation, electricity, and waste collection per municipality";"Access To Service Access And Quality";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"40.64";"40.64399503947705"
"KZN245";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"Water and sanitation quality water per municipality (blue drop, green drop status)";"Quality Of Basic Services";"Blue drop report 2024";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"61.17";"61.16801082312155"
"KZN245";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"Number of consumer units using the bucket toilet system provided by municipalities in each province";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"34.51";"34.51084560229593"
"KZN245";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"Number (%) of municipalities that provide services";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"80.43";"80.42636251950243"
"KZN245";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"water, sanitation, electricity, waste";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"62.51";"62.51173751301227"
"KZN245";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"Number of consumer units receiving water services and free basic water services from municipalities";"Free Basic Services";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"47.54";"47.53733462347653"
"KZN245";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"Number of municipalities in each province with a policy in place relating to the provision of free basic services";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"39.93";"39.93367546139338"
"KZN245";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"Number of municipalities in each province which have implemented the policy relating to the provision of free basic services";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"63.73";"63.72637038340572"
"KZN245";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"Number of indigent households in each province benefiting from an indigent support system";"Indigent Support";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"60.27";"60.27294582400251"
"KZN245";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"Number of vacant managerial positions by province according to Section 54A and 56 of Local Government Municipal System Act, 2000 (Act No.32 of 2000)";"Municipal Vacancies";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"50.83";"50.82884762824527"
"KZN245";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"Number of managerial positions by province according to organogram (excluding Section 56 managers)";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"38.79";"38.786920425527846"
"KZN245";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"Number of councillors per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"IEC
Non-financial census of municipalities for the year ended 30 June 2023";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"52.47";"52.46594903963344"
"KZN245";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"Employment positions including managerial positions by province";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"24.38";"24.382509362402704"
"KZN245";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"An alternative differentiation approach";"An Alternative Differentiation Approach
Analysis Of Disparities In Service Delivery Between Different Municipalities, Such As Urban Versus Rural Areas. (Apply The Miif Model And Identify Characteristics Predominant In Each Municipal Type)";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"47.76";"47.7644585929773"
"KZN245";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"An Alternative Differentiation Approach
Analysis Of Disparities In Service Delivery Between Different Municipalities, Such As Urban Versus Rural Areas. (Apply The Miif Model And Identify Characteristics Predominant In Each Municipal Type)";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"43.63";"43.63235657543954"
"KZN245";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"Percentage of the population living below a certain income level (poverty line)";"Poverty";"Stats SA
Quantec";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"37.17";"37.16821362841472"
"KZN245";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"Unemployment rate per municipality";"Unemployment";"Stats SA
Quantec";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"42.79";"42.78772148955737"
"KZN245";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"Gini-coefficient per municipality";"Inequality";"Stats SA
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"44.98";"44.97841453481507"
"KZN245";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"Household income per municipality";"Household Income";"Stats SA
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"37.23";"37.22913820458655"
"KZN245";"GDP_PER_MUNICIPALITY";"2024";"GDP per municipality";"Trade Balance";"Stats SA
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"70.09";"70.09176698640026"
"KZN245";"INFANT_MORTALITY_RATE";"2024";"Infant mortality rate";"Social And Health";"Stats SA
Quantec";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"40.94";"40.93976621701389"
"KZN245";"LIFE_EXPECTANCY_RATE";"2024";"Life expectancy rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"37.10";"37.09653758911961"
"KZN245";"CHILD_MORTALITY_RATE";"2024";"Child mortality rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"56.61";"56.60992529587996"
"KZN245";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"Literacy rate per municipality";"Education";"Stats SA
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"39.63";"39.63082331110701"
"KZN245";"CRIME_RATES";"2024";"Crime rates";"Safety And Security";"Stats SA
Quantec";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"36.88";"36.88456698082544"
"KZN245";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"Life expectancy per municipality";"Life Expectancy";"Stats SA
Quantec";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"60.44";"60.4409306649639"
"KZN245";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"Total population per municipality";"Population Dynamics";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"55.58";"55.58254129336708"
"KZN245";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"Population growth rate per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"34.71";"34.709451578180904"
"KZN245";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"Population distribution per municipality (Black African, Coloureds, White, Indian or Asian)";"Population Distribution";"Census 2022
Mid-year population estimates 2025";"minmax";"-1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"62.39";"62.388122703057434"
"KZN245";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"Gender distribution per municipality (male / female)";"Gender Distribution";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"49.36";"49.35889223326762"
"KZN245";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"Children population per municipality";"Age Structure";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"39.76";"39.75716025487398"
"KZN245";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"Youth population per municipality (15-34)";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"36.50";"36.504846834184775"
"KZN245";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"Adult population aged 35 – 59 per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"63.99";"63.99151516086848"
"KZN245";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"Population aged above 60 per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"50.30";"50.30226275558237"
"KZN245";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"Working age population ( 15 – 64) per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"62.14";"62.13699208881727"
"KZN245";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"In-migration per municipality";"Migration";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"52.20";"52.20083850754967"
"KZN245";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"Out-migration per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Umvoti";"KwaZulu-Natal";"B";"KZN";"Umzinyathi";"48.09";"48.08625025881313"
"KZN252";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"Total number of households per municipality";"Household And Living Conditions";"General Household Survey (2024)
Quantec";"minmax";"1";"Newcastle";"KwaZulu-Natal";"B";"KZN";"Amajuba";"41.33";"41.32990320356187"
