MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed
LIM473,UNAUTH_PCT,Governance,7.946137707303603,7.946137707303603
LIM476,POP_2022,Demographics,50.19083531143077,50.19083531143077
LIM476,POP_DENSITY,Demographics,50.16492373994454,50.16492373994454
LIM476,POP_GROWTH_PCT,Demographics,54.70245117739162,54.70245117739162
LIM476,PCT_WATER,Infrastructure,51.73913352120381,51.73913352120381
LIM476,PCT_SAN,Infrastructure,28.123800429505536,28.123800429505536
LIM476,PCT_ELEC,Infrastructure,18.002651754085676,18.002651754085676
LIM476,REV_PC,Finance,62.44697359923537,62.44697359923537
LIM476,GRANT_PCT,Finance,48.716691550378314,48.716691550378314
LIM476,SURPLUS_PCT,Finance,67.98753681915636,67.98753681915636
LIM476,POV_PCT,Poverty,44.105341316242644,44.105341316242644
LIM476,GINI,Poverty,16.896712786460792,16.896712786460792
LIM476,HIV_PCT,Health,64.32259362008213,64.32259362008213
LIM476,MORT_CHILD,Health,37.59258780677786,37.59258780677786
LIM476,MURDER,Safety,51.840069148420426,51.840069148420426
LIM476,CRIME,Safety,32.05081143040962,32.05081143040962
LIM476,AUDIT_CLEAN,Governance,77.88603420467382,77.88603420467382
LIM476,UNAUTH_PCT,Governance,27.468703516336063,27.468703516336063
DC30,POP_2022,Demographics,33.251404917876506,33.251404917876506
DC30,POP_DENSITY,Demographics,42.148974053946326,42.148974053946326
DC30,POP_GROWTH_PCT,Demographics,18.15635345826084,18.15635345826084
DC30,PCT_WATER,Infrastructure,46.61039057175191,46.61039057175191
DC30,PCT_SAN,Infrastructure,72.2382095493498,72.2382095493498
DC30,PCT_ELEC,Infrastructure,30.19075678612579,30.19075678612579
DC30,REV_PC,Finance,47.90285638063451,47.90285638063451
DC30,GRANT_PCT,Finance,14.98870772077111,14.98870772077111
DC30,SURPLUS_PCT,Finance,39.221415990303186,39.221415990303186
DC30,POV_PCT,Poverty,33.73915428147589,33.73915428147589
DC30,GINI,Poverty,23.6300479517923,23.6300479517923
DC30,HIV_PCT,Health,61.62900939257064,61.62900939257064
DC30,MORT_CHILD,Health,33.47512636752344,33.47512636752344
DC30,MURDER,Safety,36.45045025812825,36.45045025812825
DC30,CRIME,Safety,32.456142504218576,32.456142504218576
DC30,AUDIT_CLEAN,Governance,1.663682564698469,1.663682564698469
DC30,UNAUTH_PCT,Governance,17.36027119846078,17.36027119846078
DC31,POP_2022,Demographics,54.22186972240432,54.22186972240432
DC31,POP_DENSITY,Demographics,7.199012937599434,7.199012937599434
DC31,POP_GROWTH_PCT,Demographics,19.673693007685888,19.673693007685888
DC31,PCT_WATER,Infrastructure,27.005598874204722,27.005598874204722
DC31,PCT_SAN,Infrastructure,69.87243734583132,69.87243734583132
DC31,PCT_ELEC,Infrastructure,50.37207530992738,50.37207530992738
DC31,REV_PC,Finance,23.85658945893801,23.85658945893801
DC31,GRANT_PCT,Finance,61.09027394231102,61.09027394231102
DC31,SURPLUS_PCT,Finance,20.189683589977605,20.189683589977605
DC31,POV_PCT,Poverty,55.181996074680114,55.181996074680114
DC31,GINI,Poverty,7.822455081539687,7.822455081539687
DC31,HIV_PCT,Health,56.465156635783146,56.465156635783146
DC31,MORT_CHILD,Health,26.877327090580287,26.877327090580287
DC31,MURDER,Safety,14.429915181174607,14.429915181174607
DC31,CRIME,Safety,30.65712773847372,30.65712773847372
DC31,AUDIT_CLEAN,Governance,40.5468835944043,40.5468835944043
DC31,UNAUTH_PCT,Governance,25.105031389485756,25.105031389485756
DC32,POP_2022,Demographics,71.07907011990648,71.07907011990648
DC32,POP_DENSITY,Demographics,48.34012232671865,48.34012232671865
DC32,POP_GROWTH_PCT,Demographics,72.40744787862715,72.40744787862715
DC32,PCT_WATER,Infrastructure,68.844441240732,68.844441240732
DC32,PCT_SAN,Infrastructure,58.7815389058413,58.7815389058413
DC32,PCT_ELEC,Infrastructure,51.172353752681005,51.172353752681005
DC32,REV_PC,Finance,63.030815915305325,63.030815915305325
DC32,GRANT_PCT,Finance,71.00507486067399,71.00507486067399
DC32,SURPLUS_PCT,Finance,101.23598305463217,101.23598305463217
DC32,POV_PCT,Poverty,78.78840843596362,78.78840843596362
DC32,GINI,Poverty,79.51979899631682,79.51979899631682
DC32,HIV_PCT,Health,121.77024389720567,121.77024389720567
DC32,MORT_CHILD,Health,70.31916953535688,70.31916953535688
DC32,MURDER,Safety,69.69287022623405,69.69287022623405
DC32,CRIME,Safety,74.08030148643309,74.08030148643309
DC32,AUDIT_CLEAN,Governance,39.82068044823494,39.82068044823494
DC32,UNAUTH_PCT,Governance,51.121967271624875,51.121967271624875
MP301,POP_2022,Demographics,29.876614666153323,29.876614666153323
MP301,POP_DENSITY,Demographics,52.95227954439123,52.95227954439123
MP301,POP_GROWTH_PCT,Demographics,36.51650875557603,36.51650875557603
MP301,PCT_WATER,Infrastructure,42.76446850948606,42.76446850948606
MP301,PCT_SAN,Infrastructure,61.74909240296929,61.74909240296929
MP301,PCT_ELEC,Infrastructure,57.26301477408278,57.26301477408278
MP301,REV_PC,Finance,36.76557993917506,36.76557993917506
MP301,GRANT_PCT,Finance,26.60009806243555,26.60009806243555
MP301,SURPLUS_PCT,Finance,62.70549463306377,62.70549463306377
MP301,POV_PCT,Poverty,55.47782361819731,55.47782361819731
MP301,GINI,Poverty,7.874863634092357,7.874863634092357
MP301,HIV_PCT,Health,33.736921221834386,33.736921221834386
MP301,MORT_CHILD,Health,43.31030924033525,43.31030924033525
MP301,MURDER,Safety,55.57659434242063,55.57659434242063
MP301,CRIME,Safety,58.20202989879542,58.20202989879542
MP301,AUDIT_CLEAN,Governance,45.67812002350947,45.67812002350947
MP301,UNAUTH_PCT,Governance,51.70495062717712,51.70495062717712
MP302,POP_2022,Demographics,41.28273604756307,41.28273604756307
MP302,POP_DENSITY,Demographics,26.52296623638879,26.52296623638879
MP302,POP_GROWTH_PCT,Demographics,34.77471217917492,34.77471217917492
MP302,PCT_WATER,Infrastructure,40.379823732802166,40.379823732802166
MP302,PCT_SAN,Infrastructure,39.3064149996282,39.3064149996282
MP302,PCT_ELEC,Infrastructure,2.2885419111305865,2.2885419111305865
MP302,REV_PC,Finance,32.05033330141138,32.05033330141138
MP302,GRANT_PCT,Finance,41.124113061783035,41.124113061783035
MP302,SURPLUS_PCT,Finance,34.372600161885984,34.372600161885984
MP302,POV_PCT,Poverty,35.063524089768286,35.063524089768286
MP302,GINI,Poverty,49.759827416091746,49.759827416091746
MP302,HIV_PCT,Health,18.420856259027325,18.420856259027325
MP302,MORT_CHILD,Health,7.439155720975776,7.439155720975776
MP302,MURDER,Safety,33.036604183266505,33.036604183266505
MP302,CRIME,Safety,55.28228811003579,55.28228811003579
MP302,AUDIT_CLEAN,Governance,73.75106078973278,73.75106078973278
MP302,UNAUTH_PCT,Governance,55.642564781894805,55.642564781894805
MP303,POP_2022,Demographics,0.6347248026230545,0.6347248026230545
MP303,POP_DENSITY,Demographics,25.352655212464576,25.352655212464576
MP303,POP_GROWTH_PCT,Demographics,35.13268762163059,35.13268762163059
MP303,PCT_WATER,Infrastructure,33.551822338471844,33.551822338471844
MP303,PCT_SAN,Infrastructure,40.78609105885748,40.78609105885748
MP303,PCT_ELEC,Infrastructure,11.659021070784785,11.659021070784785
MP303,REV_PC,Finance,31.29886175101485,31.29886175101485
MP303,GRANT_PCT,Finance,38.406456595522585,38.406456595522585
MP303,SURPLUS_PCT,Finance,46.51341906607319,46.51341906607319
MP303,POV_PCT,Poverty,13.885636667744159,13.885636667744159
MP303,GINI,Poverty,23.09686265514204,23.09686265514204
MP303,HIV_PCT,Health,24.076353601466806,24.076353601466806
MP303,MORT_CHILD,Health,17.570760648444516,17.570760648444516
MP303,MURDER,Safety,19.51170214057914,19.51170214057914
MP303,CRIME,Safety,9.608309836651138,9.608309836651138
MP303,AUDIT_CLEAN,Governance,33.312243004653034,33.312243004653034
MP303,UNAUTH_PCT,Governance,28.881091359094636,28.881091359094636
MP304,POP_2022,Demographics,20.184277551552228,20.184277551552228
MP304,POP_DENSITY,Demographics,29.31015938603513,29.31015938603513
MP304,POP_GROWTH_PCT,Demographics,6.433517384219453,6.433517384219453
MP304,PCT_WATER,Infrastructure,34.7137791838103,34.7137791838103
MP304,PCT_SAN,Infrastructure,0.6370249545733095,0.6370249545733095
MP304,PCT_ELEC,Infrastructure,25.6001307706188,25.6001307706188
MP304,REV_PC,Finance,19.33673342226988,19.33673342226988
MP304,GRANT_PCT,Finance,31.06203769900661,31.06203769900661
MP304,SURPLUS_PCT,Finance,27.493945553026936,27.493945553026936
MP304,POV_PCT,Poverty,19.89671649957091,19.89671649957091
MP304,GINI,Poverty,5.725446280884896,5.725446280884896
MP304,HIV_PCT,Health,4.544159269220632,4.544159269220632
MP304,MORT_CHILD,Health,13.32226121815562,13.32226121815562
MP304,MURDER,Safety,24.83440232140826,24.83440232140826
MP304,CRIME,Safety,12.83504105601766,12.83504105601766
MP304,AUDIT_CLEAN,Governance,37.504238611589315,37.504238611589315
MP304,UNAUTH_PCT,Governance,19.415581615766328,19.415581615766328
MP305,POP_2022,Demographics,15.699745504409794,15.699745504409794
MP305,POP_DENSITY,Demographics,29.438074140241813,29.438074140241813
MP305,POP_GROWTH_PCT,Demographics,39.51719672633105,39.51719672633105
MP305,PCT_WATER,Infrastructure,41.49769437649169,41.49769437649169
MP305,PCT_SAN,Infrastructure,72.5675826398626,72.5675826398626
MP305,PCT_ELEC,Infrastructure,21.621813199931612,21.621813199931612
MP305,REV_PC,Finance,33.530426768191994,33.530426768191994
MP305,GRANT_PCT,Finance,43.522478936388524,43.522478936388524
MP305,SURPLUS_PCT,Finance,34.531540815983696,34.531540815983696
MP305,POV_PCT,Poverty,24.987637080226936,24.987637080226936
MP305,GINI,Poverty,4.014856473115131,4.014856473115131
MP305,HIV_PCT,Health,24.783308818939688,24.783308818939688
MP305,MORT_CHILD,Health,13.52595174564398,13.52595174564398
MP305,MURDER,Safety,0.4678663775244303,0.4678663775244303
MP305,CRIME,Safety,19.086423166588272,19.086423166588272
MP305,AUDIT_CLEAN,Governance,14.05816558467091,14.05816558467091
MP305,UNAUTH_PCT,Governance,46.67573090585896,46.67573090585896
MP306,POP_2022,Demographics,57.02183674828588,57.02183674828588
MP306,POP_DENSITY,Demographics,26.922414208382502,26.922414208382502
MP306,POP_GROWTH_PCT,Demographics,39.79542738873758,39.79542738873758
MP306,PCT_WATER,Infrastructure,7.835146757749293,7.835146757749293
MP306,PCT_SAN,Infrastructure,35.113200996346116,35.113200996346116
MP306,PCT_ELEC,Infrastructure,52.97963801404691,52.97963801404691
MP306,REV_PC,Finance,61.498757792282056,61.498757792282056
MP306,GRANT_PCT,Finance,30.739058366173722,30.739058366173722
MP306,SURPLUS_PCT,Finance,66.0370972105504,66.0370972105504
MP306,POV_PCT,Poverty,14.686161569730565,14.686161569730565
MP306,GINI,Poverty,20.04744401712415,20.04744401712415
MP306,HIV_PCT,Health,59.193237312757525,59.193237312757525
MP306,MORT_CHILD,Health,78.42242457126494,78.42242457126494
MP306,MURDER,Safety,54.86863976367391,54.86863976367391
MP306,CRIME,Safety,44.193152269319754,44.193152269319754
MP306,AUDIT_CLEAN,Governance,1.0963250695558315,1.0963250695558315
MP306,UNAUTH_PCT,Governance,4.551058879130416,4.551058879130416
MP307,POP_2022,Demographics,47.58819073791738,47.58819073791738
MP307,POP_DENSITY,Demographics,37.83874660857651,37.83874660857651
MP307,POP_GROWTH_PCT,Demographics,22.88329635695764,22.88329635695764
MP307,PCT_WATER,Infrastructure,46.310651616601014,46.310651616601014
MP307,PCT_SAN,Infrastructure,47.30262735015619,47.30262735015619
MP307,PCT_ELEC,Infrastructure,63.88831737080545,63.88831737080545
MP307,REV_PC,Finance,47.732045660254016,47.732045660254016
MP307,GRANT_PCT,Finance,69.5678873666877,69.5678873666877
MP307,SURPLUS_PCT,Finance,45.159880590976265,45.159880590976265
MP307,POV_PCT,Poverty,42.693300103853275,42.693300103853275
MP307,GINI,Poverty,66.28624372494365,66.28624372494365
MP307,HIV_PCT,Health,25.43118239917131,25.43118239917131
MP307,MORT_CHILD,Health,101.28894906532324,101.28894906532324
MP307,MURDER,Safety,52.50514956333472,52.50514956333472
MP307,CRIME,Safety,52.616585056753465,52.616585056753465
MP307,AUDIT_CLEAN,Governance,55.50191947945195,55.50191947945195
MP307,UNAUTH_PCT,Governance,82.54272950663284,82.54272950663284
MP311,POP_2022,Demographics,60.85014823345213,60.85014823345213
MP311,POP_DENSITY,Demographics,12.898880419921525,12.898880419921525
MP311,POP_GROWTH_PCT,Demographics,73.0694076953501,73.0694076953501
MP311,PCT_WATER,Infrastructure,38.18206841109966,38.18206841109966
MP311,PCT_SAN,Infrastructure,47.14310145678647,47.14310145678647
MP311,PCT_ELEC,Infrastructure,19.41492055649467,19.41492055649467
MP311,REV_PC,Finance,55.52404036247791,55.52404036247791
MP311,GRANT_PCT,Finance,31.972514198648955,31.972514198648955
MP311,SURPLUS_PCT,Finance,47.00339275986948,47.00339275986948
MP311,POV_PCT,Poverty,39.31801989278434,39.31801989278434
MP311,GINI,Poverty,83.50025603471704,83.50025603471704
MP311,HIV_PCT,Health,84.64520600291179,84.64520600291179
MP311,MORT_CHILD,Health,45.93026340429483,45.93026340429483
MP311,MURDER,Safety,46.2795542273771,46.2795542273771
MP311,CRIME,Safety,37.5311406730097,37.5311406730097
MP311,AUDIT_CLEAN,Governance,67.12012583005573,67.12012583005573
MP311,UNAUTH_PCT,Governance,38.42160259333246,38.42160259333246
MP312,POP_2022,Demographics,21.573254507086013,21.573254507086013
MP312,POP_DENSITY,Demographics,49.57185727329929,49.57185727329929
MP312,POP_GROWTH_PCT,Demographics,19.23401809366701,19.23401809366701
MP312,PCT_WATER,Infrastructure,29.24489931102939,29.24489931102939
MP312,PCT_SAN,Infrastructure,1.626215630219857,1.626215630219857
MP312,PCT_ELEC,Infrastructure,44.08380690246334,44.08380690246334
MP312,REV_PC,Finance,68.81733878363738,68.81733878363738
MP312,GRANT_PCT,Finance,44.42450745599584,44.42450745599584
MP312,SURPLUS_PCT,Finance,59.2359833509461,59.2359833509461
MP312,POV_PCT,Poverty,13.077957276453382,13.077957276453382
MP312,GINI,Poverty,34.726485640564015,34.726485640564015
MP312,HIV_PCT,Health,11.136801512612209,11.136801512612209
MP312,MORT_CHILD,Health,25.444689088373142,25.444689088373142
MP312,MURDER,Safety,45.4442295470501,45.4442295470501
MP312,CRIME,Safety,32.03641226206597,32.03641226206597
MP312,AUDIT_CLEAN,Governance,1.7471795479755698,1.7471795479755698
MP312,UNAUTH_PCT,Governance,3.6994178892449305,3.6994178892449305
MP313,POP_2022,Demographics,17.376721370184526,17.376721370184526
MP313,POP_DENSITY,Demographics,54.82905179879181,54.82905179879181
MP313,POP_GROWTH_PCT,Demographics,86.27789071313336,86.27789071313336
MP313,PCT_WATER,Infrastructure,72.24916488000426,72.24916488000426
MP313,PCT_SAN,Infrastructure,7.080296017078716,7.080296017078716
MP313,PCT_ELEC,Infrastructure,73.42151876139567,73.42151876139567
MP313,REV_PC,Finance,63.728008340292945,63.728008340292945
MP313,GRANT_PCT,Finance,14.094001089424847,14.094001089424847
MP313,SURPLUS_PCT,Finance,38.93596766579005,38.93596766579005
MP313,POV_PCT,Poverty,66.9104482299162,66.9104482299162
MP313,GINI,Poverty,56.008670218695706,56.008670218695706
MP313,HIV_PCT,Health,18.818098952240288,18.818098952240288
MP313,MORT_CHILD,Health,57.214843115923884,57.214843115923884
MP313,MURDER,Safety,2.2499880783882418,2.2499880783882418
MP313,CRIME,Safety,40.54355648485577,40.54355648485577
MP313,AUDIT_CLEAN,Governance,67.75913538800097,67.75913538800097
MP313,UNAUTH_PCT,Governance,45.367884311426394,45.367884311426394
MP314,POP_2022,Demographics,40.02124900076108,40.02124900076108
MP314,POP_DENSITY,Demographics,67.78692507544699,67.78692507544699
MP314,POP_GROWTH_PCT,Demographics,69.49503630173163,69.49503630173163
MP314,PCT_WATER,Infrastructure,76.20079385733901,76.20079385733901
MP314,PCT_SAN,Infrastructure,67.48684856892774,67.48684856892774
MP314,PCT_ELEC,Infrastructure,71.62749587874293,71.62749587874293
MP314,REV_PC,Finance,64.6581711487507,64.6581711487507
MP314,GRANT_PCT,Finance,55.31057298232944,55.31057298232944
MP314,SURPLUS_PCT,Finance,51.79017999527628,51.79017999527628
MP314,POV_PCT,Poverty,45.25480561805196,45.25480561805196
MP314,GINI,Poverty,25.752634138805487,25.752634138805487
MP314,HIV_PCT,Health,30.893769823603826,30.893769823603826
MP314,MORT_CHILD,Health,44.359710361295804,44.359710361295804
MP314,MURDER,Safety,54.82904319204859,54.82904319204859
MP314,CRIME,Safety,78.81625196008527,78.81625196008527
MP314,AUDIT_CLEAN,Governance,49.16405544248975,49.16405544248975
MP314,UNAUTH_PCT,Governance,70.06952581755328,70.06952581755328
MP315,POP_2022,Demographics,66.58631312864242,66.58631312864242
MP315,POP_DENSITY,Demographics,40.37106404622418,40.37106404622418
MP315,POP_GROWTH_PCT,Demographics,56.89380422740368,56.89380422740368
MP315,PCT_WATER,Infrastructure,40.129439165502774,40.129439165502774
MP315,PCT_SAN,Infrastructure,71.44271788156954,71.44271788156954
MP315,PCT_ELEC,Infrastructure,57.71686676531864,57.71686676531864
MP315,REV_PC,Finance,21.190324906232895,21.190324906232895
MP315,GRANT_PCT,Finance,48.23049304307693,48.23049304307693
MP315,SURPLUS_PCT,Finance,77.96224323647759,77.96224323647759
MP315,POV_PCT,Poverty,41.37537930906598,41.37537930906598
MP315,GINI,Poverty,53.954300601901366,53.954300601901366
MP315,HIV_PCT,Health,55.91757675478291,55.91757675478291
MP315,MORT_CHILD,Health,24.267542016707992,24.267542016707992
MP315,MURDER,Safety,55.21415898427028,55.21415898427028
MP315,CRIME,Safety,17.123296959307485,17.123296959307485
MP315,AUDIT_CLEAN,Governance,32.487517871972074,32.487517871972074
MP315,UNAUTH_PCT,Governance,66.51445934988384,66.51445934988384
MP316,POP_2022,Demographics,67.13512580616717,67.13512580616717
MP316,POP_DENSITY,Demographics,53.91044384506946,53.91044384506946
MP316,POP_GROWTH_PCT,Demographics,68.92922042490375,68.92922042490375
MP316,PCT_WATER,Infrastructure,58.79815504489737,58.79815504489737
MP316,PCT_SAN,Infrastructure,60.251570047036665,60.251570047036665
MP316,PCT_ELEC,Infrastructure,73.13637053440276,73.13637053440276
MP316,REV_PC,Finance,45.452645186817364,45.452645186817364
MP316,GRANT_PCT,Finance,60.80672811109381,60.80672811109381
MP316,SURPLUS_PCT,Finance,53.75463610786694,53.75463610786694
MP316,POV_PCT,Poverty,28.28793250799489,28.28793250799489
MP316,GINI,Poverty,41.590884875014005,41.590884875014005
MP316,HIV_PCT,Health,91.36412894127665,91.36412894127665
MP316,MORT_CHILD,Health,67.69446629170469,67.69446629170469
MP316,MURDER,Safety,33.52823397197221,33.52823397197221
MP316,CRIME,Safety,29.192912483031787,29.192912483031787
MP316,AUDIT_CLEAN,Governance,57.75672199778832,57.75672199778832
MP316,UNAUTH_PCT,Governance,91.22373066352964,91.22373066352964
MP321,POP_2022,Demographics,56.26483730391295,56.26483730391295
MP321,POP_DENSITY,Demographics,86.13999106808032,86.13999106808032
MP321,POP_GROWTH_PCT,Demographics,67.03861541637315,67.03861541637315
MP321,PCT_WATER,Infrastructure,69.42500915691787,69.42500915691787
MP321,PCT_SAN,Infrastructure,33.285589813908615,33.285589813908615
MP321,PCT_ELEC,Infrastructure,78.75045843499515,78.75045843499515
MP321,REV_PC,Finance,53.30135925452785,53.30135925452785
MP321,GRANT_PCT,Finance,77.26184907221817,77.26184907221817
MP321,SURPLUS_PCT,Finance,43.71660036027774,43.71660036027774
MP321,POV_PCT,Poverty,63.54098695019825,63.54098695019825
MP321,GINI,Poverty,67.04005907875263,67.04005907875263
MP321,HIV_PCT,Health,56.91933366848267,56.91933366848267
MP321,MORT_CHILD,Health,68.09090386172313,68.09090386172313
MP321,MURDER,Safety,54.67205849614982,54.67205849614982
MP321,CRIME,Safety,47.018804939174416,47.018804939174416
MP321,AUDIT_CLEAN,Governance,92.10966765587929,92.10966765587929
MP321,UNAUTH_PCT,Governance,80.97905732722884,80.97905732722884
